Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-06-28,35226.37,35282.4,34942.89,35037.64,13354241
2018-06-29,35147.06,35451.59,35139.36,35423.48,39016704
2018-07-02,35536.38,35536.38,35107.98,35264.41,15257231
2018-07-03,35266.1,35441.33,35206.71,35378.6,7901409
2018-07-04,35407.43,35665.74,35311.47,35645.4,12314731
2018-07-05,35741.42,35741.42,35519.75,35574.55,19923196
2018-07-06,35559.19,35799.7,35537.34,35657.86,15059633
2018-07-09,35835.1,35976.18,35782.8,35934.72,8657050
2018-07-10,36077.68,36272.12,36024.9,36239.62,9100850
2018-07-11,36268.24,36358.56,36174.46,36265.93,9676746
2018-07-12,36440.21,36696.66,36432.24,36548.41,12674003
2018-07-13,36659.5,36739.38,36502.18,36541.63,12331939
2018-07-16,36544.57,36590.31,36298.94,36323.77,9917904
2018-07-17,36349.14,36547.21,36264.81,36519.96,9479214
2018-07-18,36726.28,36747.77,36329.12,36373.44,19048796
2018-07-19,36475.53,36495.3,36279.33,36351.23,9668398
2018-07-20,36385.28,36567.28,36341.82,36496.37,16775158
2018-07-23,36543.51,36746.21,36512.08,36718.6,8263395
2018-07-24,36807.61,36901.38,36710.3,36825.1,12010358
2018-07-25,36885.51,36944.52,36807.09,36858.23,11339294
2018-07-26,36915.55,37050.66,36857.01,36984.64,18378836
2018-07-27,37202.16,37368.49,37141.03,37336.85,15208450
2018-07-30,37454.55,37532.97,37292.45,37494.4,14476794
2018-07-31,37445.58,37644.17,37300.17,37606.58,14363906
2018-08-01,37622.63,37711.72,37436.39,37521.62,16565723
2018-08-02,37467.44,37467.44,37129.67,37165.16,12059094
2018-08-03,37364.66,37581.01,37364.66,37556.16,18343922
2018-08-06,37710.48,37803.57,37646.55,37691.89,12782670
2018-08-07,37825.83,37845.35,37586.88,37665.8,16410890
2018-08-08,37755.3,37927.65,37641.56,37887.56,9707359
2018-08-09,38034.78,38075.79,37946.12,38024.37,15778707
2018-08-10,38034.99,38036.68,37815.75,37869.23,16074503
2018-08-13,37693.19,37795.61,37560.66,37644.9,11765641
2018-08-14,37725.14,37931.08,37725.14,37852,11557667
2018-08-16,37723.43,37890.79,37644.65,37663.56,13370752
2018-08-17,37887.98,38021.12,37842.98,37947.88,10311218
2018-08-20,38070.68,38340.62,38051.26,38278.75,12170946
2018-08-21,38352.26,38364.52,38214.58,38285.75,9193685
2018-08-23,38453.75,38463.13,38228.13,38336.76,11375356
2018-08-24,38290.87,38428.56,38172.82,38251.8,11034018
2018-08-27,38456.83,38736.04,38451.12,38694.11,11143960
2018-08-28,38801.23,38921.86,38761.4,38896.63,10164320
2018-08-29,38931.7,38972.24,38689.47,38722.93,11815553
2018-08-30,38730.9,38764.91,38581.96,38690.1,11101242
2018-08-31,38668.86,38835.41,38563.91,38645.07,18556720
2018-09-03,38868.14,38868.14,38272.67,38312.52,12715282
2018-09-04,38436.08,38436.08,38099.39,38157.92,12893717
2018-09-05,38138.69,38247.36,37778.28,38018.31,15304254
2018-09-06,38140.69,38303.34,37913.68,38242.81,9592205
2018-09-07,38147.63,38421.13,38070.91,38389.82,19320132
2018-09-10,38348.39,38348.39,37884.8,37922.17,21138748
2018-09-11,38042.59,38043.12,37368.34,37413.13,12275911
2018-09-12,37550.78,37749.05,37342,37717.96,13973080
2018-09-14,37983.25,38118.91,37860.42,38090.64,12588012
2018-09-17,38027.81,38027.81,37549.4,37585.51,9085076
2018-09-18,37660.19,37745.44,37242.85,37290.67,11236720
2018-09-19,37432.93,37530.63,37062.69,37121.22,13380731
2018-09-21,37214.77,37489.24,36038.64,36841.6,42414428
2018-09-24,36924.72,36924.72,36217.6,36305.02,24047696
2018-09-25,36349.04,36700.39,36064.57,36652.06,21148626
2018-09-26,36925.56,36937.47,36358.97,36542.27,22533384
2018-09-27,36684.08,36684.08,36239.15,36324.17,18418064
2018-09-28,36459.16,36550.97,35987.23,36227.14,23522256
2018-10-01,36274.25,36615.23,35962.3,36526.14,22026930
2018-10-03,36433.02,36474.78,35914.22,35975.63,25856696
2018-10-04,35637.48,35637.48,35022.56,35169.16,22042296
2018-10-05,34961.86,35117.5,34204.96,34376.99,22753456
2018-10-08,34412.36,34634.5,33976.57,34474.38,21028786
2018-10-09,34658.25,34658.25,34234.71,34299.47,31175788
2018-10-10,34416.45,34856.11,34346.86,34760.89,25175860
2018-10-11,33833.27,34325.09,33725.28,34001.15,31635180
2018-10-12,34338.01,34807.7,34299.97,34733.58,32264388
2018-10-15,34971.83,34971.83,34559.98,34865.1,10944684
2018-10-16,35040.17,35215.62,34921.89,35162.48,13249537
2018-10-17,35516.93,35574.46,34733.96,34779.58,18233232
2018-10-19,34355.33,34541.85,34140.92,34315.63,16509151
2018-10-22,34689.39,34689.39,34084.26,34134.38,17593164
2018-10-23,33885.54,34073.92,33744.01,33847.23,13121748
2018-10-24,34271.85,34295.17,33726.65,34033.96,19548917
2018-10-25,33736.51,33837.79,33553.73,33690.09,17934635
2018-10-26,33678.85,33688.16,33293.84,33349.31,22044572
2018-10-29,33549.88,34153.83,33342.55,34067.4,28877958
2018-10-30,34034.24,34175.56,33801.81,33891.13,16276307
2018-10-31,33932.21,34461.78,33588.49,34442.05,26722330
2018-11-01,34638.96,34638.96,34303.87,34431.97,23135972
2018-11-02,34711.87,35189.71,34655.49,35011.65,39856910
2018-11-05,35118.62,35118.62,34811.91,34950.92,22897611
2018-11-06,35022.16,35195.75,34892.42,34991.91,16657526
2018-11-09,35232.91,35287.12,35011.58,35158.55,17629865
2018-11-12,35287.49,35333.01,34762.17,34812.99,16205488
2018-11-13,34768.11,35184.76,34673.2,35144.49,12413593
2018-11-14,35268.09,35351.75,34987.92,35141.99,23998613
2018-11-15,35162.68,35400.91,35118.74,35260.54,20563515
2018-11-16,35396.11,35544.41,35326.17,35457.16,21810162
2018-11-19,35647.62,35818.15,35511.1,35774.88,16132567
2018-11-20,35713.76,35724.43,35416.18,35474.51,16156558
2018-11-21,35444.8,35483.57,35112.81,35199.8,14341737
2018-11-22,35287.07,35363.77,34939.31,34981.02,14174501
2018-11-26,35118.09,35393.7,34896.44,35354.08,19785262
2018-11-27,35370.68,35553.74,35264.06,35513.14,19678645
2018-11-28,35614.54,35822.12,35608.58,35716.95,28282852
2018-11-29,36039.66,36252.11,35948.14,36170.41,41766823
2018-11-30,36294.11,36389.22,36083.68,36194.3,24007820
2018-12-03,36396.69,36445.14,36100.02,36241,30965417
2018-12-04,36249,36265.7,36036.47,36134.31,19113419
2018-12-05,35974.36,35983.46,35778.72,35884.41,21392283
2018-12-06,35674.02,35702.86,35273.93,35312.13,23254632
2018-12-07,35517.55,35729.42,35379.18,35673.25,19573872
2018-12-10,35204.66,35246.22,34917.14,34959.72,19140911
2018-12-11,34535.31,35199.78,34426.47,35150.01,23045868
2018-12-12,35290.95,35822.57,35169.53,35779.07,22334284
2018-12-13,35982.57,36094.95,35794.98,35929.64,23255455
2018-12-14,35886.82,36018.59,35814.04,35962.93,19642224
2018-12-17,36129.13,36311.93,36126.8,36270.07,17660584
2018-12-18,36160.64,36370.76,36046.93,36347.08,21436248
2018-12-19,36448.91,36553.77,36383.02,36484.33,17204869
2018-12-20,36266.53,36474.58,36203.44,36431.67,20377567
2018-12-21,36384.83,36481.89,35697.67,35742.07,19101304
2018-12-24,35859.66,35859.66,35424.62,35470.15,13051707
2018-12-26,35351.23,35710.8,35010.95,35649.94,16657683
2018-12-27,35959.74,36022.94,35782.84,35807.28,13457943
2018-12-28,35964.62,36194.46,35962.48,36076.72,10748789
2018-12-31,36239.19,36284,36034.06,36068.33,8912765
2019-01-01,36208.26,36283.99,35888.62,36254.57,24030115
2019-01-02,36113.31,36236.7,35734.13,35891.52,15160198
2019-01-03,35944.02,35999.51,35480.66,35513.71,17910710
2019-01-04,35601.97,35742.95,35382.22,35695.1,16345954
2019-01-07,35971.18,36076.09,35810.57,35850.16,15289907
2019-01-08,35964.62,36036.85,35755.06,35980.93,16719649
2019-01-09,36235.59,36244.43,35863.52,36212.91,20895626
2019-01-10,36231.36,36250.71,36072.09,36106.5,17867462
2019-01-11,36180.26,36214.26,35840.6,36009.84,18728376
2019-01-14,36113.27,36113.27,35691.84,35853.56,24790425
2019-01-15,35973.04,36349.21,35973.04,36318.33,24658518
2019-01-16,36385.58,36461.95,36278.76,36321.29,16871682
2019-01-17,36447.94,36466.74,36173.68,36374.08,21136079
2019-01-18,36443.69,36447.49,36218.42,36386.61,21403469
2019-01-21,36467.12,36701.01,36352.61,36578.96,19329992
2019-01-22,36531.71,36533.99,36282.93,36444.64,17759977
2019-01-23,36496.04,36500.84,36040.67,36108.47,14676920
2019-01-24,36157.34,36257.38,35996.79,36195.1,23760158
2019-01-25,36230.71,36474.09,35953.91,36025.54,23741299
2019-01-28,36099.62,36123.68,35566.3,35656.7,15509206
2019-01-29,35686.2,35729.85,35376.51,35592.5,17185856
2019-01-30,35820.52,35820.52,35491.62,35591.25,19560984
2019-01-31,35785.38,36274.95,35741.12,36256.69,19186954
2019-02-01,36289.13,36778.14,36222.83,36469.43,32799067
2019-02-04,36456.22,36622.59,36225.57,36582.74,16074196
2019-02-05,36577.1,36726.01,36499.74,36616.81,14540993
2019-02-06,36718.68,37003.01,36694.95,36975.23,14362489
2019-02-07,37023.1,37172.18,36903.44,36971.09,14989458
2019-02-08,36828.44,36851.17,36482.24,36546.48,22302891
2019-02-11,36585.5,36585.5,36300.95,36395.03,19782635
2019-02-12,36354.96,36464.29,36117.85,36153.62,12612204
2019-02-13,36186.78,36207.58,35963.71,36034.11,15444990
2019-02-14,36014.75,36017,35800.31,35876.22,33477449
2019-02-15,35984.83,35990.3,35511.16,35808.95,23706323
2019-02-18,35831.18,35906.43,35472.19,35498.44,16394446
2019-02-19,35541.14,35775.4,35289.67,35352.61,10413580
2019-02-20,35553.67,35796.91,35470.19,35756.26,12856539
2019-02-21,35821.27,35981.57,35707.51,35898.35,11819251
2019-02-22,35905,35941.17,35795.79,35871.48,19013394
2019-02-25,35983.8,36240.26,35901.06,36213.38,12166918
2019-02-26,35953.63,36169.41,35715.46,35973.71,18486883
2019-02-27,36184.15,36371.11,35735.67,35905.43,19886206
2019-02-28,36079.3,36084.46,35829.39,35867.44,12275914
2019-03-01,36018.49,36139.78,35952.41,36063.81,17235584
2019-03-05,36141.07,36456.78,35934.13,36442.54,21939388
2019-03-06,36566.92,36665.94,36456.82,36636.1,16381656
2019-03-07,36744.02,36828.66,36590.88,36725.42,17324114
2019-03-08,36678.2,36732.04,36592.93,36671.43,15059982
2019-03-11,36741.57,37100.99,36731.17,37054.1,14802047
2019-03-12,37243.79,37585.86,37243.79,37535.66,20126478
2019-03-13,37609.85,37792.53,37480.42,37752.17,21672574
2019-03-14,37890.23,37907.42,37693.69,37754.89,16062196
2019-03-15,37842.43,38252.24,37842.43,38024.32,16811215
2019-03-18,38132.96,38369.38,37952.79,38095.07,16356450
2019-03-19,38223.94,38395.77,38078.32,38363.47,15575149
2019-03-20,38429.78,38488.33,38318.2,38386.75,16115511
2019-03-22,38474.71,38564.71,38089.69,38164.61,18821954
2019-03-25,37933.71,37933.71,37668.03,37808.91,17450460
2019-03-26,37845.37,38295.76,37802.18,38233.41,15033474
2019-03-27,38391.68,38474.48,38002.07,38132.88,19407540
2019-03-28,38211.26,38591.63,38153.16,38545.72,16506252
2019-03-29,38675,38748.54,38546.68,38672.91,15257628
2019-04-01,38858.88,39114.38,38809.32,38871.87,20418367
2019-04-02,38871.87,39113.77,38847.79,39056.65,20335276
2019-04-03,39056.65,39268.58,38829.54,38877.12,17545600
2019-04-04,38877.12,38937.64,38582.15,38684.72,13352827
2019-04-05,38684.72,38956.96,38684.72,38862.23,16406431
2019-04-08,38993.6,39031.45,38521.53,38700.53,10811809
2019-04-09,38700.53,38977.31,38599.38,38939.22,15587462
2019-04-10,38939.22,38950.11,38554.05,38585.35,16680212
2019-04-11,38585.35,38644.52,38461.18,38607.01,14897016
2019-04-12,38607.01,38816.67,38556.6,38767.11,17512650
2019-04-15,38805.54,38972.93,38783.92,38905.84,21470311
2019-04-16,38905.84,39363.64,38905.84,39275.64,14847288
2019-04-18,39275.64,39468.77,39091.19,39140.28,14962787
2019-04-22,39158.22,39158.22,38618.94,38645.18,15349795
2019-04-23,38645.18,38830.46,38519.81,38564.88,12044689
2019-04-24,38564.88,39094.68,38564.88,39054.68,15688574
2019-04-25,39054.68,39261.18,38667.88,38730.86,14840131
2019-04-26,38730.86,39099.95,38730.86,39067.33,17839241
2019-04-30,39056.92,39101.01,38754.02,39031.55,31927739
2019-05-02,39031.55,39188.81,38884.6,38981.43,26962024
2019-05-03,38981.43,39172.19,38922.4,38963.26,15304992
2019-05-06,38719.33,38719.33,38516.07,38600.34,13819269
2019-05-07,38600.34,38829.09,38245.43,38276.63,16133065
2019-05-08,38276.63,38276.63,37745.87,37789.13,13490426
2019-05-09,37789.13,37789.13,37406.91,37558.91,15838795
2019-05-10,37558.91,37719.85,37372.09,37462.99,20336361
2019-05-13,37491.3,37583.57,37004.88,37090.82,18404333
2019-05-14,37090.82,37570.95,36956.72,37318.53,18194254
2019-05-15,37318.53,37559.52,37050.12,37114.88,20036015
2019-05-16,37114.88,37482.87,37052.85,37393.48,16244016
2019-05-17,37393.48,37999.4,37393.48,37930.77,19427319
2019-05-20,38701.18,39411.6,38572.51,39352.67,27190609
2019-05-21,39352.67,39568.16,38886.47,38969.8,23392974
2019-05-22,38969.8,39248.53,38905.59,39110.21,16109381
2019-05-23,39110.21,40124.07,38659.69,38811.39,29019578
2019-05-24,38811.39,39476.91,38811.39,39434.72,17638369
2019-05-27,39536.23,39821.43,39357.86,39683.29,16531163
2019-05-28,39683.29,39827.03,39499.78,39749.73,15831391
2019-05-29,39749.73,39767.16,39422.01,39502.05,13192522
2019-05-30,39502.05,39911.26,39501.57,39831.97,18003842
2019-05-31,39831.97,40121.23,39385.99,39714.2,17573154
2019-06-03,39806.86,40308.22,39715.22,40267.62,35716425
2019-06-04,40267.62,40310.19,40032.98,40083.54,12313789
2019-06-06,40083.54,40128.15,39482.97,39529.72,19298639
2019-06-07,39529.72,39701.29,39280.28,39615.9,15270599
2019-06-10,39787.33,39977.15,39625.39,39784.52,16654814
2019-06-11,39784.52,40065.7,39760.82,39950.46,14634845
2019-06-12,39950.46,39950.46,39625.24,39756.81,12060360
2019-06-13,39756.81,39799.31,39462.31,39741.36,22491545
2019-06-14,39741.36,39773.92,39366.53,39452.07,21200671
2019-06-17,39514.36,39538.62,38921.57,38960.79,13101978
2019-06-18,38960.79,39166.82,38873.29,39046.34,18261713
2019-06-19,39046.34,39434.22,38881.13,39112.74,19089687
2019-06-20,39112.74,39635.8,38933.78,39601.63,20679276
2019-06-21,39601.63,39601.63,39123.89,39194.49,16055665
2019-06-24,39160.23,39296.28,39022.77,39122.96,11931662
2019-06-25,39122.96,39490.2,38950.5,39434.94,11619017
2019-06-26,39434.94,39672.48,39322.3,39592.08,15468209
2019-06-27,39592.08,39816.96,39516.77,39586.41,13569205
2019-06-28,39586.41,39666.98,39362.31,39394.64,11501826
2019-07-01,39543.73,39764.74,39543.73,39686.5,11104591
2019-07-02,39686.5,39837,39499.19,39816.48,15332636
2019-07-03,39816.48,39934.99,39733.12,39839.25,14228299
2019-07-04,39839.25,39977.71,39839.25,39908.06,14943583
2019-07-05,39908.06,40030.98,39444.25,39513.39,26776132
2019-07-08,39476.38,39476.38,38608.06,38720.57,22664685
2019-07-09,38720.57,38814.03,38436.2,38730.82,19393001
2019-07-10,38730.82,38854.49,38475.19,38557.04,15362076
2019-07-11,38557.04,38891.17,38557.04,38823.11,15066515
2019-07-12,38823.11,39021.84,38686.83,38736.23,13293002
2019-07-15,39009.95,39009.95,38697.07,38896.71,18592224
2019-07-16,38896.71,39171.77,38856.73,39131.04,25927645
2019-07-17,39131.04,39282.56,39081.53,39215.64,24127254
2019-07-18,39215.64,39215.64,38863.01,38897.46,24806015
2019-07-19,38897.46,39038.33,38272.55,38337.01,19810175
2019-07-22,38333.52,38333.52,37892.14,38031.13,23703857
2019-07-23,38031.13,38217.6,37901.38,37982.74,19925224
2019-07-24,37982.74,38100.28,37709.88,37847.65,17072954
2019-07-25,37847.65,38169.34,37776.32,37830.98,18600245
2019-07-26,37830.98,37976.41,37691.16,37882.79,24809390
2019-07-29,38043.22,38043.22,37520.34,37686.37,21792393
2019-07-30,37686.37,37948.12,37363.65,37397.24,23511853
2019-07-31,37397.24,37570.78,37130.28,37481.12,28034524
2019-08-01,37481.12,37481.12,36694.18,37018.32,21738739
2019-08-02,37018.32,37375.07,36607.62,37118.22,28971440
2019-08-05,36842.17,36842.17,36420.5,36699.84,26726792
2019-08-06,36699.84,37240.15,36577.82,36976.85,26217336
2019-08-07,36976.85,37104.79,36611.81,36690.5,26107190
2019-08-08,36690.5,37404.22,36656.16,37327.36,24791111
2019-08-09,37327.36,37806.82,37327.36,37581.91,28193934
2019-08-13,37755.16,37755.16,36889.83,36958.16,28586031
2019-08-14,36958.16,37472.56,36958.16,37311.53,22486006
2019-08-16,37311.53,37443.31,36975.09,37350.33,26121449
2019-08-19,37485.92,37716.28,37359.8,37402.49,17663340
2019-08-20,37402.49,37510.61,37219.9,37328.01,20871878
2019-08-21,37328.01,37406.51,37023.88,37060.37,28535769
2019-08-22,37060.37,37060.37,36472.93,36472.93,33059554
2019-08-23,36472.93,36806.82,36107.43,36701.16,38366348
2019-08-26,37363.95,37544.48,36492.65,37494.12,35580320
2019-08-27,37494.12,37728.48,37450.37,37641.27,36468803
2019-08-28,37641.27,37687.41,37252.81,37451.84,28645403
2019-08-29,37451.84,37451.84,36988.92,37068.93,31682934
2019-08-30,37068.93,37396.65,36831.05,37332.79,33417201
2019-09-03,37181.76,37181.76,36475,36562.91,23572132
2019-09-04,36562.91,36774.78,36411,36724.74,25647735
2019-09-05,36724.74,36897.03,36578.94,36644.42,27416117
2019-09-06,36644.42,37011.89,36644.42,36981.77,23046247
2019-09-09,36969.48,37242.25,36788.68,37145.45,25317739
2019-09-11,37145.45,37342.93,37145.45,37270.82,36670947
2019-09-12,37270.82,37433.83,37049.67,37104.28,27455109
2019-09-13,37104.28,37412.31,37000.39,37384.99,34256192
2019-09-16,37204.56,37297.74,37030,37123.31,19893458
2019-09-17,37123.31,37127.28,36421.78,36481.09,20485450
2019-09-18,36481.09,36711.79,36465.92,36563.88,25429974
2019-09-19,36563.88,36569.7,35989.45,36093.47,31747026
2019-09-20,36093.47,38373.81,36088.38,38014.62,61031882
2019-09-23,38844,39439.84,38678.26,39090.03,56153861
2019-09-24,39090.03,39299.98,38914.01,39097.14,30599198
2019-09-25,39097.14,39097.14,38511.88,38593.52,28777388
2019-09-26,38593.52,39152.13,38593.52,38989.74,33230534
2019-09-27,38989.74,39103.84,38784.91,38822.57,39201316
2019-09-30,38873.12,38873.12,38414.38,38667.33,49011071
2019-10-01,38667.33,38923.47,37943.16,38305.41,75383550
2019-10-03,38305.41,38307.44,37961.62,38106.87,59167332
2019-10-04,38106.87,38399.78,37638.91,37673.31,52890790
2019-10-07,37853.8,37917.98,37483.51,37531.98,40413291
2019-10-09,37628.05,38207.54,37416.2,38177.95,36389870
2019-10-10,38177.95,38177.95,37804.04,37880.4,27256713
2019-10-11,37880.4,38339.72,37739.91,38127.08,39384660
2019-10-14,38190.49,38510.39,38067.12,38214.47,28533779
2019-10-15,38214.47,38629.51,38214.47,38506.09,26225508
2019-10-16,38506.09,38663.61,38417.81,38598.99,27515324
2019-10-17,38598.99,39104.6,38557.64,39052.06,47096683
2019-10-18,39052.06,39361.06,38969.08,39298.38,42367233
2019-10-22,39233.4,39421.87,38927.91,38963.84,54469754
2019-10-23,38963.84,39195.58,38870.18,39058.83,40998776
2019-10-24,39058.83,39327.15,38845.49,39020.39,36633143
2019-10-25,39020.39,39196.52,38720.56,39058.06,48569578
2019-10-29,39250.2,39915.13,39250.2,39831.84,50518994
2019-10-30,40069.7,40177.95,39809.86,40051.87,37241774
2019-10-31,40208.43,40388.38,40057.06,40129.05,87853818
2019-11-01,40166.58,40282.72,40014.95,40165.03,56984007
2019-11-04,40293.85,40481.22,40186.29,40301.96,62559444
2019-11-05,40405.88,40420.41,40053.68,40248.23,45380707
2019-11-06,40267.28,40599.37,40037.53,40469.78,37681677
2019-11-07,40637.69,40684.8,40422.24,40653.74,30169056
2019-11-08,40565.41,40748.08,40266.48,40323.61,42606538
2019-11-11,40316.5,40413.76,40150.97,40345.08,29527675
2019-11-13,40345.08,40446.06,40063.49,40116.06,37711884
2019-11-14,40190.69,40346.84,40029.95,40286.48,27751828
2019-11-15,40401.97,40647.97,40309.35,40356.69,25750729
2019-11-18,40431.08,40541.95,40222.73,40284.19,28716583
2019-11-19,40445.7,40543.73,40290.59,40469.7,39071376
2019-11-20,40729.8,40816.01,40580.59,40651.64,32311295
2019-11-21,40737.31,40737.58,40536.75,40575.17,21784001
2019-11-22,40590.12,40590.12,40278.33,40359.41,21704359
2019-11-25,40439.66,40930.89,40399.7,40889.23,28556632
2019-11-26,41012.86,41119.34,40711.43,40821.3,32808242
2019-11-27,40940.98,41075.76,40849.36,41020.61,32428538
2019-11-28,41145.49,41158.21,40997.51,41130.17,30878052
2019-11-29,41137,41137.63,40664.18,40793.81,46681912
2019-12-02,41072.94,41072.94,40707.93,40802.17,39785624
2019-12-03,40859.64,40859.64,40554.54,40675.45,33699546
2019-12-04,40591.42,40885.59,40476.46,40850.29,44450307
2019-12-05,40976.63,41001.67,40721.1,40779.59,33048246
2019-12-06,40874.63,40914.71,40337.85,40445.15,33060331
2019-12-09,40527.24,40644.82,40339.63,40487.43,32554255
2019-12-10,40557.45,40557.45,40208.98,40239.88,31360618
2019-12-11,40296.25,40463.73,40169.94,40412.57,55533333
2019-12-12,40537.48,40710.9,40491.8,40581.71,41324022
2019-12-13,40784.64,41054.47,40784.64,41009.71,27874417
2019-12-16,41168.85,41168.85,40921.17,40938.72,21638307
2019-12-17,41057.11,41400.91,41007.11,41352.17,18986202
2019-12-18,41442.75,41613.19,41359.42,41558.57,24272572
2019-12-19,41580.11,41716.46,41456.58,41673.92,33290035
2019-12-20,41739.56,41807.91,41637.64,41681.54,33638768
2019-12-23,41548.26,41699.89,41474.79,41642.66,6246539
2019-12-24,41658.95,41702.89,41424.16,41461.26,4356307
2019-12-26,41463.22,41481.1,41132.89,41163.76,5647955
2019-12-27,41303.77,41608.56,41268.2,41575.14,6109838
2019-12-30,41686.27,41714.29,41453.68,41558,5738595
2019-12-31,41542.9,41546.68,41187.05,41253.74,5580427
2020-01-01,41374.29,41442.65,41251.9,41306.02,4677576
2020-01-02,41346.58,41648.82,41346.58,41626.64,5252161
2020-01-03,41554.54,41583.32,41349.29,41464.61,8882628
2020-01-06,41378.34,41378.34,40614.03,40676.63,8749460
2020-01-07,41012.96,41228.2,40728.78,40869.47,11867216
2020-01-08,40549.84,40858.98,40483.85,40817.74,18202522
2020-01-09,41198.79,41480.39,41176.28,41452.35,7797959
2020-01-10,41607.65,41775.11,41448.32,41599.72,13165886
2020-01-13,41788.21,41898.57,41739.59,41859.69,10565190
2020-01-14,41855.88,41993.7,41771.38,41952.63,14124318
2020-01-15,41969.86,41969.86,41648.82,41872.73,6140912
2020-01-16,41924.74,42058.79,41813.01,41932.56,6593241
2020-01-17,41889.19,42062.48,41856.48,41945.37,9453211
2020-01-20,42263,42263,41503.67,41528.91,7534789
2020-01-21,41393.17,41531.96,41294.8,41323.81,8919279
2020-01-22,41480.28,41530.09,41059.04,41115.38,7659545
2020-01-23,41215.69,41412.02,41105.23,41386.4,9935757
2020-01-24,41394.72,41696.49,41279.89,41613.19,6553905
2020-01-27,41510.68,41514.91,41130.09,41155.12,6982393
2020-01-28,41253.24,41333.06,40870.16,40966.86,9845574
2020-01-29,41147.55,41331.53,41109.56,41198.66,7773717
2020-01-30,41380.14,41380.14,40832.37,40913.82,6686224
2020-01-31,41095.05,41127.15,40671.47,40723.49,11519831
2020-02-03,39701.02,40013.75,39564.27,39872.31,10551279
2020-02-04,40138.91,40816.15,40138.91,40789.38,15329413
2020-02-05,40873.41,41174.94,40704.27,41142.66,13883541
2020-02-06,41234.29,41404.4,41113.92,41306.03,14998178
2020-02-07,41339.83,41339.83,41073.4,41141.85,15327019
2020-02-10,41166.72,41166.72,40798.99,40979.62,15215606
2020-02-11,41237.3,41444.16,41186.96,41216.14,7684708
2020-02-12,41352.96,41671.65,41352.96,41565.9,9551290
2020-02-13,41603.02,41610.13,41340.28,41459.79,9119659
2020-02-14,41523.13,41701.66,41184.74,41257.74,9764097
2020-02-17,41324.04,41417.47,41032.29,41055.69,6860220
2020-02-18,41001.52,41001.52,40611.1,40894.38,12306712
2020-02-19,41207.11,41354.37,41050.13,41323,5596800
2020-02-20,41254.17,41398.65,41137.7,41170.12,8393212
2020-02-24,41037.01,41037.01,40311.01,40363.23,8129960
2020-02-25,40462.91,40534.58,40221.82,40281.2,7261687
2020-02-26,40194.89,40254.5,39762.06,39888.96,9035445
2020-02-27,39947.8,39947.8,39424.26,39745.66,9581684
2020-02-28,38857.34,38857.34,38224.47,38297.29,12690495
2020-03-02,38910.95,39076.23,37788.8,38144.02,13390584
2020-03-03,38407.83,38752.88,38143.04,38623.7,10639830
2020-03-04,38778.72,38779.37,37850.78,38409.48,15305305
2020-03-05,38563.51,38886.75,38388.68,38470.61,13497219
2020-03-06,37296.77,37746.37,37016.81,37576.62,18974403
2020-03-09,36950.2,36950.2,35114.77,35634.95,18829394
2020-03-11,35468.9,36017.83,35282.82,35697.4,27854200
2020-03-12,34472.5,34472.5,32497.55,32778.14,25154348
2020-03-13,31023.79,34751.24,29165.89,34103.48,32590858
2020-03-16,33103.24,33103.24,31280.27,31390.07,18140185
2020-03-17,31763.24,32046.74,30404.41,30579.09,21532117
2020-03-18,30968.84,31093.83,28630,28869.51,31290735
2020-03-19,27600.26,29368.56,26731.7,28288.23,33153543
2020-03-20,28323.57,30414.32,27934.17,29915.96,32106528
2020-03-23,27608.8,29544.92,25881.15,25981.24,21788422
2020-03-24,27056.23,27447.17,25640.79,26674.03,24678143
2020-03-25,26499.81,28788.55,26366.09,28535.78,141503733
2020-03-26,29081.91,30093.87,28568.64,29946.77,35014433
2020-03-27,30747.81,31124.6,29348.45,29815.59,116924941
2020-03-30,29226.55,29494.69,28292.64,28440.32,23244642
2020-03-31,28440.32,29769.2,28440.32,29468.49,26395313
2020-04-01,29468.49,29468.49,28076.47,28265.31,18002580
2020-04-03,28265.31,28590.67,27502.85,27590.95,18914083
2020-04-07,27590.95,30151.88,27590.95,30067.21,21866938
2020-04-08,30067.21,31222.4,29610.4,29893.96,24703992
2020-04-09,29893.96,31214.95,29893.96,31159.62,18773821
2020-04-13,31159.62,31159.62,30478.21,30690.02,16137102
2020-04-15,30690.02,31565.41,30225.37,30379.81,23622005
2020-04-16,30379.81,30799.49,30022.45,30602.61,16863186
2020-04-17,30602.61,31718.73,30602.61,31588.72,22218241
2020-04-20,31588.72,31963.37,31490.26,31648,17214339
2020-04-21,31648,31648,30378.71,30636.71,19666164
2020-04-22,30636.71,31469.32,30579.53,31379.55,21039395
2020-04-23,31379.55,31958.04,31295.41,31863.08,24365903
2020-04-24,31863.08,31863.08,31282.85,31327.22,17568589
2020-04-27,31327.22,32103.15,31327.22,31743.08,12864873
2020-04-28,31743.08,32193.21,31663.66,32114.52,15609622
2020-04-29,32114.52,32896.37,32114.52,32720.16,15949745
2020-04-30,32720.16,33884.5,32720.16,33717.62,21078114
2020-05-04,33717.62,33717.62,31633.37,31715.35,18340896
2020-05-05,31715.35,32258.18,31407.03,31453.51,19170827
2020-05-06,31453.51,31969.9,31162.04,31685.75,19207574
